drugbank_id,drug_name,disease_name,txgnn_score
DB08934,Sofosbuvir,benign prostate phyllodes tumor,0.9070000648498535
DB08934,Sofosbuvir,male reproductive organ cancer,0.9008150100708008
DB08934,Sofosbuvir,prostate leiomyoma,0.8852816224098206
DB08934,Sofosbuvir,prostate cancer/brain cancer susceptibility,0.8780361413955688
DB08934,Sofosbuvir,hepatitis D virus infection,0.848384439945221
DB08934,Sofosbuvir,disorder of tyrosine metabolism,0.8160707950592041
DB08934,Sofosbuvir,"hypercholesterolemia, autosomal dominant",0.8110694289207458
DB08934,Sofosbuvir,Ledderhose disease,0.8065603375434875
DB08934,Sofosbuvir,teratogenic Pierre Robin syndrome,0.799071729183197
DB08934,Sofosbuvir,common wart,0.7990611791610718
DB08934,Sofosbuvir,palmar fibromatosis,0.7865048050880432
DB08934,Sofosbuvir,Singleton-Merten syndrome,0.7788370847702026
DB08934,Sofosbuvir,tetrahydrobiopterin-responsive hyperphenylalaninemia/phenylketonuria,0.7773171663284302
DB08934,Sofosbuvir,disorder of phenylalanine metabolism,0.7740134000778198
DB08934,Sofosbuvir,infantile digital fibromatosis,0.7737497091293335
DB08934,Sofosbuvir,hereditary thrombocytopenia with normal platelets,0.7549130320549011
DB08934,Sofosbuvir,marcothrombocytopenia with mitral valve insufficiency,0.7517432570457458
DB08934,Sofosbuvir,transient neonatal thrombocytopenia,0.7429002523422241
DB08934,Sofosbuvir,commissural lip fistula,0.7385925650596619
DB08934,Sofosbuvir,burning mouth syndrome,0.7344002723693848
DB08934,Sofosbuvir,oral leukoedema,0.7344002723693848
DB08934,Sofosbuvir,osteoradionecrosis of the mandible,0.7343773245811462
DB08934,Sofosbuvir,dense granule disease,0.7297285795211792
DB08934,Sofosbuvir,penile fibromatosis,0.7292378544807434
DB08934,Sofosbuvir,thrombocytopenia,0.6883009076118469
DB08934,Sofosbuvir,oral candidiasis,0.6517065763473511
DB08934,Sofosbuvir,glycogen storage disease due to hepatic glycogen synthase deficiency,0.6417796611785889
DB06016,Cariprazine,schizophrenia,0.9908688068389893
DB06016,Cariprazine,retinal dystrophy with or without extraocular anomalies,0.9870026111602783
DB06016,Cariprazine,hydranencephaly (disease),0.9852917194366455
DB06016,Cariprazine,"polymicrogyria, perisylvian, with cerebellar hypoplasia and arthrogryposis",0.9836218953132629
DB06016,Cariprazine,congenital disorder of glycosylation with defective fucosylation,0.9836002588272095
DB06016,Cariprazine,"Charcot-Marie-Tooth disease, demyelinating, type 1G",0.9833452701568604
DB06016,Cariprazine,syndromic myopia,0.9830178022384644
DB06016,Cariprazine,myopia X-linked,0.9816298484802246
DB06016,Cariprazine,"myopia 26, X-linked, female-limited",0.9808504581451416
DB06016,Cariprazine,atypical glycine encephalopathy,0.9790962934494019
DB06016,Cariprazine,manic bipolar affective disorder,0.9649897813796997
DB06016,Cariprazine,distal 17p13.3 microdeletion syndrome,0.9182913303375244
DB06016,Cariprazine,bipolar disorder,0.8985291719436646
DB06016,Cariprazine,hydrops-lactic acidosis-sideroblastic anemia-multisystemic failure syndrome,0.868407666683197
DB06016,Cariprazine,agoraphobia,0.8551743030548096
DB06016,Cariprazine,anxiety disorder,0.8417652249336243
DB06016,Cariprazine,benign paroxysmal torticollis of infancy,0.8404474854469299
DB06016,Cariprazine,major affective disorder,0.7978624701499939
DB06016,Cariprazine,dysthymic disorder,0.7464179992675781
DB06016,Cariprazine,Malan overgrowth syndrome,0.7159078121185303
DB06016,Cariprazine,childhood apraxia of speech,0.6237010359764099
DB06016,Cariprazine,neurotic disorder,0.6076327562332153
DB06016,Cariprazine,atrial flutter (disease),0.5739816427230835
DB06016,Cariprazine,"surfactant metabolism dysfunction, pulmonary",0.5685397982597351
DB06016,Cariprazine,vitamin B12-responsive methylmalonic acidemia,0.5662294030189514
DB06016,Cariprazine,schizophreniform disorder,0.5618047714233398
DB06016,Cariprazine,congenital temporomandibular joint ankylosis,0.5547164082527161
DB06016,Cariprazine,polydipsia,0.5543032288551331
DB06016,Cariprazine,"cholangiocarcinoma, susceptibility to",0.5417681932449341
DB06016,Cariprazine,anuria,0.5366016030311584
DB06016,Cariprazine,fetal growth restriction,0.5343654155731201
DB06016,Cariprazine,obsolete left bundle branch block,0.5316646099090576
DB06016,Cariprazine,"mitral valve prolapse, myxomatous",0.5303630828857422
DB06016,Cariprazine,epidural abscess,0.5295411944389343
DB06016,Cariprazine,obsolete superimposed infection,0.5290377140045166
DB06016,Cariprazine,obsolete pathologic fracture,0.5271071195602417
DB06016,Cariprazine,GCGR-related hyperglucagonemia,0.526580274105072
DB06016,Cariprazine,conduct disorder,0.5259065628051758
DB06016,Cariprazine,pulmonary valve insufficiency,0.5212917923927307
DB06016,Cariprazine,ergotism,0.5201907157897949
DB06016,Cariprazine,"syncope, familial vasovagal",0.5171906352043152
DB06016,Cariprazine,paramedian facial cleft,0.517005443572998
DB06016,Cariprazine,congenital cystic eye multiple ocular and intracranial anomalies,0.5165963768959045
DB06016,Cariprazine,celiac artery stenosis from compression by median arcuate ligament of diaphragm,0.5147695541381836
DB06016,Cariprazine,"psoriatic arthritis, susceptibility to, 1",0.5143913626670837
DB06016,Cariprazine,hypermobility syndrome,0.513646125793457
DB06016,Cariprazine,ocular tuberculosis,0.513556182384491
DB06016,Cariprazine,"nonarteritic anterior ischemic optic neuropathy, susceptibility to",0.5135423541069031
DB06016,Cariprazine,sunburn,0.5102666020393372
DB06016,Cariprazine,sudden arrhythmia death syndrome,0.5088561177253723
DB08865,Crizotinib,"fibromatosis, gingival",0.9980996251106262
DB08865,Crizotinib,fibroma of lung,0.9975415468215942
DB08865,Crizotinib,hamartoma of lung,0.9974601864814758
DB08865,Crizotinib,lung hilum carcinoma,0.9973253011703491
DB08865,Crizotinib,lung benign neoplasm,0.99732506275177
DB08865,Crizotinib,pulmonary sulcus neoplasm,0.9972984194755554
DB08865,Crizotinib,lung germ cell tumor,0.9972984194755554
DB08865,Crizotinib,inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia,0.9972051978111267
DB08865,Crizotinib,junctional epidermolysis bullosa,0.9970266222953796
DB08865,Crizotinib,Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome,0.9969406127929688
DB08865,Crizotinib,ovarioleukodystrophy,0.9964085221290588
DB08865,Crizotinib,lung cancer,0.996026873588562
DB08865,Crizotinib,"junctional epidermolysis bullosa, non-Herlitz type",0.9960143566131592
DB08865,Crizotinib,dehydratase deficiency,0.9957440495491028
DB08865,Crizotinib,Ewing sarcoma,0.9875422120094299
DB08865,Crizotinib,vertebral anomalies and variable endocrine and T-cell dysfunction,0.9423922896385193
DB08865,Crizotinib,ganglioneuroblastoma (disease),0.9423534274101257
DB08865,Crizotinib,orbit sarcoma,0.9283338785171509
DB08865,Crizotinib,synovial chondromatosis,0.9283338785171509
DB08865,Crizotinib,retroperitoneal neoplasm,0.9280450940132141
DB08865,Crizotinib,giant cell tumor of soft tissue,0.9236131906509399
DB08865,Crizotinib,"sarcoma, avian",0.9197434186935425
DB08865,Crizotinib,uterine corpus sarcoma,0.8949941396713257
DB08865,Crizotinib,bone sarcoma,0.893519937992096
DB08865,Crizotinib,amyotrohpic lateral sclerosis type 22,0.891481876373291
DB08865,Crizotinib,neuroblastoma,0.8890385627746582
DB08865,Crizotinib,reactive thrombocytosis,0.8849540948867798
DB08865,Crizotinib,lung adenocarcinoma,0.8773009777069092
DB08865,Crizotinib,"amyotrophic lateral sclerosis, susceptibility to",0.8729018568992615
DB08865,Crizotinib,pediatric intraocular retinoblastoma,0.8684942722320557
DB08865,Crizotinib,axial spondylometaphyseal dysplasia,0.8637186884880066
DB08865,Crizotinib,amyotrophic lateral sclerosis,0.8561683297157288
DB08865,Crizotinib,inverse Klippel-Trenaunay syndrome,0.8553382158279419
DB08865,Crizotinib,pediatric extraocular retinoblastoma,0.8538800477981567
DB08865,Crizotinib,retinal cell neoplasm,0.8496708273887634
DB08865,Crizotinib,Mills syndrome,0.8482596278190613
DB08865,Crizotinib,bilateral parasagittal parieto-occipital polymicrogyria,0.8452844619750977
DB08865,Crizotinib,sarcoma of cervix uteri,0.8431962728500366
DB08865,Crizotinib,trichomegaly-retina pigmentary degeneration-dwarfism syndrome,0.8342517018318176
DB08865,Crizotinib,chronic lymphocytic leukemia/small lymphocytic lymphoma with immunoglobulin heavy chain variable-region gene somatic hypermutation,0.8308602571487427
DB08865,Crizotinib,pregerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma,0.8308602571487427
DB08865,Crizotinib,non-cutaneous melanoma,0.8295468091964722
DB08865,Crizotinib,metastatic melanoma,0.8271833658218384
DB08865,Crizotinib,monomelic amyotrophy,0.8227342367172241
DB08865,Crizotinib,ovarian myxoid liposarcoma,0.8225477933883667
DB08865,Crizotinib,epithelioid cell melanoma,0.8206509947776794
DB08865,Crizotinib,eyelid melanoma,0.8156323432922363
DB08865,Crizotinib,choroideremia,0.8147366642951965
DB08865,Crizotinib,epidermolysis bullosa with congenital localized absence of skin and deformity of nails,0.814642071723938
DB08865,Crizotinib,liposarcoma,0.8112983107566833
DB00520,Caspofungin,gastrin secretion abnormality,0.9944224953651428
DB00520,Caspofungin,punctate epithelial keratoconjunctivitis,0.9891374707221985
DB00520,Caspofungin,esophageal candidiasis,0.9814638495445251
DB00520,Caspofungin,abnormality of glucagon secretion,0.9766967296600342
DB00520,Caspofungin,HIV infectious disease,0.9673203825950623
DB00520,Caspofungin,feline acquired immunodeficiency syndrome,0.9639103412628174
DB00520,Caspofungin,simian immunodeficiency virus infection,0.9639103412628174
DB00520,Caspofungin,exposure keratitis,0.9575203657150269
DB00520,Caspofungin,candida glabrata,0.9517722129821777
DB00520,Caspofungin,congenital candidiasis,0.9517722129821777
DB00520,Caspofungin,neonatal candidiasis,0.9517722129821777
DB00520,Caspofungin,"candidiasis, invasive",0.9502885937690735
DB00520,Caspofungin,candidemia,0.949822723865509
DB00520,Caspofungin,polyclonal hyperviscosity syndrome,0.9462630748748779
DB00520,Caspofungin,hyperamylasemia,0.9462630748748779
DB00520,Caspofungin,epidemic keratoconjunctivitis,0.9425299763679504
DB00520,Caspofungin,blood group incompatibility,0.9424756169319153
DB00520,Caspofungin,premalignant hematological system disease,0.9388193488121033
DB00520,Caspofungin,congenital analbuminemia,0.9383211731910706
DB00520,Caspofungin,"neurodevelopmental disorder with ataxic gait, absent speech, and decreased cortical white matter",0.9369330406188965
DB00520,Caspofungin,non-human animal disease,0.9368990659713745
DB00520,Caspofungin,monoclonal gammopathy,0.9337098598480225
DB00520,Caspofungin,septicemic plague,0.9323508739471436
DB00520,Caspofungin,disseminated candidiasis,0.9305793642997742
DB00520,Caspofungin,congenital hematological disorder,0.9301188588142395
DB00520,Caspofungin,hematological disease associated with an acquired peripheral neuropathy,0.9285572171211243
DB00520,Caspofungin,neoplastic syndrome,0.9244102835655212
DB00520,Caspofungin,staphylococcus aureus pneumonia,0.9146215319633484
DB00520,Caspofungin,acne (disease),0.9128468632698059
DB00520,Caspofungin,candidiasis,0.9084830284118652
DB00520,Caspofungin,staphylococcal scalded skin syndrome,0.9082111716270447
DB00520,Caspofungin,"leishmaniasis, diffuse cutaneous",0.9024640321731567
DB00520,Caspofungin,bubonic plague,0.8994845151901245
DB00520,Caspofungin,hordeolum,0.8936970829963684
DB00520,Caspofungin,neurotrophic keratopathy,0.8927848935127258
DB00520,Caspofungin,Smouldering systemic mastocytosis,0.8864762783050537
DB00520,Caspofungin,hematopoietic and lymphoid system neoplasm,0.8835815191268921
DB00520,Caspofungin,giardiasis,0.8756639957427979
DB00520,Caspofungin,AIDS,0.8754595518112183
DB00520,Caspofungin,mucocutaneous leishmaniasis,0.8738261461257935
DB00520,Caspofungin,lymphoadenopathic mastocytosis with eosinophilia,0.8721170425415039
DB00520,Caspofungin,Legionnaires' disease,0.8711724281311035
DB00520,Caspofungin,bullous impetigo,0.8612920045852661
DB00520,Caspofungin,synovium cancer,0.8603932857513428
DB00520,Caspofungin,ulcerative proctosigmoiditis,0.8566762208938599
DB00520,Caspofungin,opportunistic mycosis,0.8549742698669434
DB00520,Caspofungin,cysticercosis,0.8542683124542236
DB00520,Caspofungin,blunt duct adenosis of breast,0.8522470593452454
DB00520,Caspofungin,apocrine adenosis of breast,0.8522470593452454
DB00520,Caspofungin,systemic mycosis,0.848959743976593
DB06772,Cabazitaxel,female breast carcinoma,0.9992456436157227
DB06772,Cabazitaxel,sickle cell-beta-thalassemia disease syndrome,0.9989019632339478
DB06772,Cabazitaxel,sickle cell-hemoglobin c disease syndrome,0.9989019632339478
DB06772,Cabazitaxel,sickle cell-hemoglobin d disease syndrome,0.9989019632339478
DB06772,Cabazitaxel,sickle cell-hemoglobin E disease syndrome,0.9989019632339478
DB06772,Cabazitaxel,hereditary persistence of fetal hemoglobin-sickle cell disease syndrome,0.9989019632339478
DB06772,Cabazitaxel,HIV infectious disease,0.9982495903968811
DB06772,Cabazitaxel,hyperthyroidism,0.9976921081542969
DB06772,Cabazitaxel,neuroblastoma,0.9975225329399109
DB06772,Cabazitaxel,rheumatoid arthritis,0.9972334504127502
DB06772,Cabazitaxel,collagenopathy,0.9971734285354614
DB06772,Cabazitaxel,lymphocytic hypereosinophilic syndrome,0.9969953298568726
DB06772,Cabazitaxel,"neurodevelopmental disorder with ataxic gait, absent speech, and decreased cortical white matter",0.9969269633293152
DB06772,Cabazitaxel,myeloid leukemia,0.9969182014465332
DB06772,Cabazitaxel,feline acquired immunodeficiency syndrome,0.9968659281730652
DB06772,Cabazitaxel,simian immunodeficiency virus infection,0.9968659281730652
DB06772,Cabazitaxel,resistance to thyroid hormone due to a mutation in thyroid hormone receptor beta,0.9966750144958496
DB06772,Cabazitaxel,ganglioneuroblastoma (disease),0.9964603781700134
DB06772,Cabazitaxel,retroperitoneal neoplasm,0.9961835741996765
DB06772,Cabazitaxel,vertebral anomalies and variable endocrine and T-cell dysfunction,0.9959266185760498
DB06772,Cabazitaxel,nipple carcinoma,0.9954969882965088
DB06772,Cabazitaxel,Graves disease,0.9954795837402344
DB06772,Cabazitaxel,hypereosinophilic syndrome,0.9953959584236145
DB06772,Cabazitaxel,sickle cell disease and related diseases,0.9952367544174194
DB06772,Cabazitaxel,estrogen-receptor negative breast cancer,0.9944356679916382
DB06772,Cabazitaxel,hormone-resistant breast carcinoma,0.99442458152771
DB06772,Cabazitaxel,estrogen-receptor positive breast cancer,0.99442458152771
DB06772,Cabazitaxel,Ehrlich tumor carcinoma,0.99442458152771
DB06772,Cabazitaxel,bilateral breast carcinoma,0.9942384958267212
DB06772,Cabazitaxel,breast carcinoma by gene expression profile,0.9942382574081421
DB06772,Cabazitaxel,brachydactyly-syndactyly syndrome,0.9941633343696594
DB06772,Cabazitaxel,Prinzmetal angina,0.9938130378723145
DB06772,Cabazitaxel,melanoma,0.9932588338851929
DB06772,Cabazitaxel,dermatofibrosarcoma protuberans,0.9932295083999634
DB06772,Cabazitaxel,colobomatous microphthalmia-rhizomelic dysplasia syndrome,0.9930722117424011
DB06772,Cabazitaxel,epithelioid cell uveal melanoma,0.9924525618553162
DB06772,Cabazitaxel,hyperthyroxinemia,0.9924404621124268
DB06772,Cabazitaxel,CMM7,0.9923573732376099
DB06772,Cabazitaxel,pediatric leptomeningeal melanoma,0.99220871925354
DB06772,Cabazitaxel,AIDS,0.9920054078102112
DB06772,Cabazitaxel,relapsing-remitting multiple sclerosis,0.9918862581253052
DB06772,Cabazitaxel,obsolete familial combined hyperlipidemia,0.991459846496582
DB06772,Cabazitaxel,arteriosclerosis disorder,0.9910088181495667
DB06772,Cabazitaxel,vulvar melanoma (disease),0.9909924268722534
DB06772,Cabazitaxel,autosomal dominant familial hematuria-retinal arteriolar tortuosity-contractures syndrome,0.9909905195236206
DB06772,Cabazitaxel,brain small vessel disease 1 with or without ocular anomalies,0.9908728003501892
DB06772,Cabazitaxel,myelodysplastic syndrome,0.9908478260040283
DB06772,Cabazitaxel,partial deletion of the long arm of chromosome 5,0.9901887774467468
DB06772,Cabazitaxel,plasma cell myeloma,0.9898462891578674
DB06772,Cabazitaxel,neonatal thyrotoxicosis,0.9898399114608765
DB00503,Ritonavir,HIV infectious disease,0.9995763897895813
DB00503,Ritonavir,feline acquired immunodeficiency syndrome,0.9992181062698364
DB00503,Ritonavir,simian immunodeficiency virus infection,0.9992181062698364
DB00503,Ritonavir,"neurodevelopmental disorder with ataxic gait, absent speech, and decreased cortical white matter",0.9992086291313171
DB00503,Ritonavir,obsolete familial combined hyperlipidemia,0.997570812702179
DB00503,Ritonavir,chronic hepatitis C virus infection,0.9945549964904785
DB00503,Ritonavir,AIDS,0.9844214916229248
DB00503,Ritonavir,hepatitis B virus infection,0.9808974862098694
DB00503,Ritonavir,hepatitis C virus infection,0.9691348075866699
DB00503,Ritonavir,congenital human immunodeficiency virus,0.9667837023735046
DB00503,Ritonavir,AIDS related complex,0.9667837023735046
DB00503,Ritonavir,chronic hepatitis B virus infection,0.9636840224266052
DB00503,Ritonavir,fibroma of prostate,0.9578974843025208
DB00503,Ritonavir,hepatitis E virus infection,0.955413281917572
DB00503,Ritonavir,"hepatitis, viral, animal",0.955266535282135
DB00503,Ritonavir,hepatitis A virus infection,0.9542043805122375
DB00503,Ritonavir,Omsk hemorrhagic fever,0.9539682269096375
DB00503,Ritonavir,benign reproductive system neoplasm,0.9537153244018555
DB00503,Ritonavir,Brenner tumor,0.9533383250236511
DB00503,Ritonavir,Kyasanur forest disease,0.9522190690040588
DB00503,Ritonavir,benign prostate phyllodes tumor,0.9502076506614685
DB00503,Ritonavir,male reproductive organ cancer,0.9420526027679443
DB00503,Ritonavir,"hypercholesterolemia, autosomal dominant",0.934082567691803
DB00503,Ritonavir,prostate leiomyoma,0.9309078454971313
DB00503,Ritonavir,prostate cancer/brain cancer susceptibility,0.9275143146514893
DB00503,Ritonavir,homozygous familial hypercholesterolemia,0.8921257257461548
DB00503,Ritonavir,paratenonitis,0.8802052736282349
DB00503,Ritonavir,calcific tendinitis,0.8772979378700256
DB00503,Ritonavir,Plasmodium falciparum malaria,0.859265148639679
DB00503,Ritonavir,"hyperlipidemia, familial combined, LPL related",0.8449037075042725
DB00503,Ritonavir,collagenopathy,0.796554684638977
DB00503,Ritonavir,commissural lip fistula,0.786870539188385
DB00503,Ritonavir,osteoradionecrosis of the mandible,0.7854122519493103
DB00503,Ritonavir,burning mouth syndrome,0.7845463156700134
DB00503,Ritonavir,oral leukoedema,0.7845463156700134
DB00503,Ritonavir,lymphocytic hypereosinophilic syndrome,0.7829859852790833
DB00503,Ritonavir,female breast carcinoma,0.7765410542488098
DB00503,Ritonavir,myositis,0.7730446457862854
DB00503,Ritonavir,oral candidiasis,0.7406169176101685
DB00503,Ritonavir,familial hypercholesterolemia,0.653843879699707
DB00503,Ritonavir,prostate neoplasm,0.6469328999519348
DB00503,Ritonavir,obsolete pathologic fracture,0.6230613589286804
DB00503,Ritonavir,obsolete superimposed infection,0.6201289296150208
DB00503,Ritonavir,cholecystolithiasis,0.6184670329093933
DB00503,Ritonavir,obsolete breast fibroadenosis,0.617966890335083
DB00503,Ritonavir,sunburn,0.6170204877853394
DB00503,Ritonavir,guttate psoriasis,0.6125341653823853
DB00503,Ritonavir,obsolete left bundle branch block,0.610362708568573
DB00503,Ritonavir,ocular tuberculosis,0.6098028421401978
DB00503,Ritonavir,obsolete functional visual loss,0.6034656167030334
DB12159,Dupilumab,bronchitis,0.9991580247879028
DB12159,Dupilumab,dermatitis,0.9971471428871155
DB12159,Dupilumab,acne keloid,0.9960547685623169
DB12159,Dupilumab,exanthem (disease),0.9957211017608643
DB12159,Dupilumab,neonatal dermatomyositis,0.9956319332122803
DB12159,Dupilumab,acrodermatitis chronica atrophicans,0.9954196214675903
DB12159,Dupilumab,amyopathic dermatomyositis,0.9952836632728577
DB12159,Dupilumab,secondary interstitial lung disease specific to childhood associated with a connective tissue disease,0.9952492713928223
DB12159,Dupilumab,"hydroa vacciniforme, familial",0.994996190071106
DB12159,Dupilumab,atopic eczema,0.9927738904953003
DB12159,Dupilumab,severe nonproliferative diabetic retinopathy,0.9909723997116089
DB12159,Dupilumab,postinfectious vasculitis,0.9875698685646057
DB12159,Dupilumab,post-bacterial disorder,0.9874633550643921
DB12159,Dupilumab,infective urethral stricture,0.9874159693717957
DB12159,Dupilumab,post-infectious syndrome,0.9872720837593079
DB12159,Dupilumab,infection-related hemolytic uremic syndrome,0.9871237277984619
DB12159,Dupilumab,Chagas cardiomyopathy,0.9868760108947754
DB12159,Dupilumab,otitis externa,0.9841400384902954
DB12159,Dupilumab,pityriasis simplex,0.9824320673942566
DB12159,Dupilumab,bronchial neoplasm (disease),0.981855571269989
DB12159,Dupilumab,diabetic retinopathy,0.9801310300827026
DB12159,Dupilumab,indolent plasma cell myeloma,0.9762998223304749
DB12159,Dupilumab,obstructive lung disease,0.9748759865760803
DB12159,Dupilumab,"dermatitis, atopic",0.9700591564178467
DB12159,Dupilumab,plasma cell myeloma,0.9664230346679688
DB12159,Dupilumab,iritis (disease),0.9515354633331299
DB12159,Dupilumab,diabetic cataract,0.946502685546875
DB12159,Dupilumab,infectious anterior uveitis,0.945905327796936
DB12159,Dupilumab,nuclear senile cataract,0.9351325035095215
DB12159,Dupilumab,cortical cataract,0.9351325035095215
DB12159,Dupilumab,senile cataract,0.9335337281227112
DB12159,Dupilumab,immature cataract,0.9280662536621094
DB12159,Dupilumab,mature cataract,0.9280662536621094
DB12159,Dupilumab,tetanic cataract,0.9280662536621094
DB12159,Dupilumab,craniostenosis cataract,0.9280662536621094
DB12159,Dupilumab,diabetes mellitus type 2 associated cataract,0.9280662536621094
DB12159,Dupilumab,anus disease,0.9157328009605408
DB12159,Dupilumab,laryngotracheitis,0.9149647355079651
DB12159,Dupilumab,2-hydroxyethyl methacrylate sensitization,0.9108015298843384
DB12159,Dupilumab,parapsoriasis,0.9076321721076965
DB12159,Dupilumab,acute lichenoid pityriasis,0.9058037996292114
DB12159,Dupilumab,glaucomatocyclitic crisis,0.9039385914802551
DB12159,Dupilumab,lens-induced iridocyclitis,0.9039385914802551
DB12159,Dupilumab,corneal neovascularization,0.901828944683075
DB12159,Dupilumab,granulomatous disease with defect in neutrophil chemotaxis,0.899318277835846
DB12159,Dupilumab,tracheal calcification,0.8969029784202576
DB12159,Dupilumab,Crohn disease of the esophagus,0.8934405446052551
DB12159,Dupilumab,uterine polyp,0.8919534087181091
DB12159,Dupilumab,"granulomatous disease, chronic, autosomal recessive, 5",0.8882228136062622
DB12159,Dupilumab,functional neutrophil defect,0.8866980075836182
DB08935,Obinutuzumab,acute lymphoblastic/lymphocytic leukemia,0.9947197437286377
DB08935,Obinutuzumab,chronic lymphocytic leukemia/small lymphocytic lymphoma with immunoglobulin heavy chain variable-region gene somatic hypermutation,0.9920608997344971
DB08935,Obinutuzumab,pregerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma,0.9920608997344971
DB08935,Obinutuzumab,follicular lymphoma,0.9917722344398499
DB08935,Obinutuzumab,Richter syndrome,0.9917166829109192
DB08935,Obinutuzumab,mantle cell lymphoma,0.9874769449234009
DB08935,Obinutuzumab,metastatic neoplasm,0.9851096868515015
DB08935,Obinutuzumab,malignant spiradenoma,0.984745442867279
DB08935,Obinutuzumab,neoplasm of mature B-cells,0.9807971715927124
DB08935,Obinutuzumab,small intestinal Burkitt lymphoma,0.9784483909606934
DB08935,Obinutuzumab,Langerhans cell histiocytosis,0.978108286857605
DB08935,Obinutuzumab,thyroid gland mucosa-associated lymphoid tissue lymphoma,0.977555513381958
DB08935,Obinutuzumab,small intestinal mucosa-associated lymphoid tissue lymphoma,0.9775394201278687
DB08935,Obinutuzumab,chronic lymphocytic leukemia/small lymphocytic lymphoma,0.9772660136222839
DB08935,Obinutuzumab,breast mucosa-associated lymphoid tissue lymphoma,0.977209210395813
DB08935,Obinutuzumab,tonsillar lymphoma,0.9767202734947205
DB08935,Obinutuzumab,B-cell neoplasm,0.9719289541244507
DB08935,Obinutuzumab,"follicular lymphoma, susceptibility to, 1",0.9708757400512695
DB08935,Obinutuzumab,histiocytic and dendritic cell neoplasm,0.9662435054779053
DB08935,Obinutuzumab,childhood carcinoid tumor,0.9654676914215088
DB08935,Obinutuzumab,childhood germ cell tumor,0.9652072787284851
DB08935,Obinutuzumab,childhood ependymoma,0.9648793339729309
DB08935,Obinutuzumab,childhood mediastinal neurogenic neoplasm,0.9647443294525146
DB08935,Obinutuzumab,ALK+ histiocytosis,0.9646145105361938
DB08935,Obinutuzumab,reticulohistiocytic granuloma,0.9646145105361938
DB08935,Obinutuzumab,optic nerve glioma,0.9642598032951355
DB08935,Obinutuzumab,childhood choroid plexus neoplasm,0.9638486504554749
DB08935,Obinutuzumab,"chronic myelogenous leukemia, BCR-ABL1 positive",0.962828516960144
DB08935,Obinutuzumab,childhood kidney neoplasm,0.9626961350440979
DB08935,Obinutuzumab,secondary interstitial lung disease in childhood and adulthood associated with a metabolic disease,0.9626085758209229
DB08935,Obinutuzumab,secondary interstitial lung disease in childhood and adulthood associated with a systemic vasculitis,0.9620468616485596
DB08935,Obinutuzumab,secondary interstitial lung disease specific to childhood associated with a systemic vasculitis,0.9603804349899292
DB08935,Obinutuzumab,pulmonary sarcoidosis,0.9600616693496704
DB08935,Obinutuzumab,Hodgkins lymphoma,0.9597628712654114
DB08935,Obinutuzumab,pediatric meningioma,0.9562538862228394
DB08935,Obinutuzumab,Niemann-Pick disease type C,0.9548525810241699
DB08935,Obinutuzumab,MALT lymphoma,0.9521398544311523
DB08935,Obinutuzumab,"leukemia, lymphocytic, susceptibility to",0.9513674378395081
DB08935,Obinutuzumab,marginal zone lymphoma,0.946109414100647
DB08935,Obinutuzumab,"lymphoma, non-Hodgkin, familial",0.9395703673362732
DB08935,Obinutuzumab,B-cell prolymphocytic leukemia,0.9386888742446899
DB08935,Obinutuzumab,obsolete Hodgkin's granuloma,0.9343352913856506
DB08935,Obinutuzumab,plasma cell neoplasm,0.933963418006897
DB08935,Obinutuzumab,polyclonal hypergammaglobulinemia,0.9312028884887695
DB08935,Obinutuzumab,colon adenocarcinoma,0.92923504114151
DB08935,Obinutuzumab,Rubinstein-Taybi syndrome due to CREBBP mutations,0.9290958046913147
DB08935,Obinutuzumab,lymphoma,0.9268671274185181
DB08935,Obinutuzumab,subcutaneous panniculitis-like T-cell lymphoma,0.9260307550430298
DB08935,Obinutuzumab,primary cutaneous T-cell non-Hodgkin lymphoma,0.9238886833190918
DB08935,Obinutuzumab,interdigitating dendritic cell sarcoma,0.9235366582870483
DB08898,Glucarpidase,diabetic cataract,0.9985339641571045
DB08898,Glucarpidase,diabetic retinopathy,0.9983575940132141
DB08898,Glucarpidase,immature cataract,0.9983305335044861
DB08898,Glucarpidase,mature cataract,0.9983305335044861
DB08898,Glucarpidase,tetanic cataract,0.9983305335044861
DB08898,Glucarpidase,craniostenosis cataract,0.9983305335044861
DB08898,Glucarpidase,diabetes mellitus type 2 associated cataract,0.9983305335044861
DB08898,Glucarpidase,nuclear senile cataract,0.9983217120170593
DB08898,Glucarpidase,cortical cataract,0.9983217120170593
DB08898,Glucarpidase,senile cataract,0.9982435703277588
DB08898,Glucarpidase,severe nonproliferative diabetic retinopathy,0.9981719255447388
DB08898,Glucarpidase,hemorrhagic disease of newborn,0.989410936832428
DB08898,Glucarpidase,"microvascular complications of diabetes, susceptibility to",0.9823693633079529
DB08898,Glucarpidase,infiltrating bladder urothelial carcinoma,0.9813448190689087
DB08898,Glucarpidase,drug-induced osteoporosis,0.9807131290435791
DB08898,Glucarpidase,non-invasive bladder urothelial carcinoma,0.9806196689605713
DB08898,Glucarpidase,bladder signet ring cell adenocarcinoma,0.9804523587226868
